Global_Sales,NA_Sales,EU_Sales
4.842315449341704,4.107727695657444,4.0618250116406
4.827115454416785,5.96840189689797,1.7293457873630083
4.697915497554964,3.4579684507798008,5.889984403641956
4.644715515317744,3.7828480732186227,5.322624592331191
4.591515533080524,5.436780696543534,4.082838337985444
4.583915535618064,5.5844532521975445,3.5364918530195206
4.576315538155604,3.5465719841722065,5.322624592331191
4.530715553380843,4.04865867339584,4.292971601433875
4.515515558455923,4.284934762442256,4.166891643364816
4.4851155686060835,1.9074066164126966,5.322624592331191
4.386315601594103,3.5761064953030086,4.860331412744641
4.371115606669182,0.6078881266574092,8.453610217712825
4.355915611744263,3.3545976618219937,4.839318086399798
4.348315614281803,4.137262206788246,3.305345263226246
4.340715616819343,6.810135464125827,2.2756922723289312
4.325515621894422,3.2216923617333846,5.007424697158543
4.325515621894422,3.2512268728641867,2.8640654099845393
4.317915624431962,4.831323218362093,2.065559008880499
4.272315639657202,5.865031107940162,2.3597455777083036
4.257115644732282,4.919926751754499,3.641558484743737
4.2495156472698215,5.3777116742819295,2.1916389669495584
4.234315652344902,-0.4258197629206603,12.593235507646929
4.219115657419982,4.04865867339584,5.427691224055406
4.173515672645221,5.436780696543534,2.8850787363293833
4.158315677720302,5.24480637419332,3.179265305157187
4.082315703095701,4.683650662708083,3.4944652003298344
4.074715705633241,0.6374226377882112,8.642730154816412
4.051915713245861,3.074019806079375,3.767638442812795
4.0367157183209414,4.152029462353648,3.389398568605619
4.006315728471101,3.3398304062565924,3.1372386524675004
3.9759157386212607,2.232286238851518,-0.45604015250068175
3.9151157589215804,3.014950783817771,4.12486499067513
3.8771157716092803,3.5908737508684094,3.7045984637782663
3.8771157716092803,2.232286238851518,2.6329188201912648
3.8467157817594404,0.3863792931763943,0.9518527126038109
3.8163157919096,2.7934419503367556,3.515478526674678
3.7403158172849995,3.1330888283409792,3.8937184008818546
3.7403158172849995,4.727952429404286,2.8010254309500104
3.7327158198225394,3.989589651134236,3.557505179364364
3.671915840122859,3.2069251061679838,3.599531832054051
3.664315842660399,4.299702018007657,2.9901453680535988
3.626315855348099,3.871451606611029,3.5364918530195206
3.626315855348099,4.092960440092043,2.1496123142598718
3.6187158578856393,0.15010320412997835,0.6996927964656928
3.6187158578856393,3.4579684507798008,3.431425221295305
3.6187158578856393,3.6056410064338107,4.145878317019973
3.611115860423179,3.3250631506911916,2.9901453680535988
3.5731158731108787,2.512864094594137,4.3560115804684045
3.5503158807234985,3.4875029619106024,3.389398568605619
3.5427158832610384,2.1879844721553154,4.797291433710111
3.5047158959487383,2.0255446609359047,2.086572335225342
3.481915903561358,1.8483375941510927,1.1619859760522426
3.4743159060988984,4.078193184526643,3.0952119997778142
3.4743159060988984,2.291355261113122,1.813399092742381
3.4591159111739778,4.211098484615252,2.8010254309500104
3.451515913711518,4.04865867339584,2.8010254309500104
3.4287159213241383,5.746893063416954,0.09030633246524075
3.4211159238616777,2.8525109725983597,2.3597455777083036
3.413515926399218,0.4159138043071963,1.1199593233625562
3.3983159314742983,1.2428801159696519,4.65019814929621
3.375515939086918,1.06567304918484,6.8355840891599
3.3603159441619974,3.059252550513974,4.082838337985444
3.3527159466995378,2.3799587945055283,4.229931622399346
3.3451159492370777,5.08236656297391,0.8677994072244382
3.3299159543121575,4.757486940535088,1.813399092742381
3.3223159568496974,2.350424283374726,2.5068388621222057
3.3147159593872377,2.1879844721553154,3.3263585895710897
3.3071159619247776,0.3568447820455923,6.436330888607879
3.2919159669998574,2.483329583463335,1.981505703501126
3.2767159720749377,1.9664756386743005,3.72561179012311
3.2691159746124767,4.506443595923271,2.4437988830876756
3.2387159847626372,4.609814384881078,-0.4350268261558386
3.2387159847626372,3.9600551400034343,2.002519029845969
3.2007159974503367,4.476909084792469,1.6242791556387923
3.1931159999878767,2.867278228163761,3.158251978812344
3.185516002525417,5.333409907585727,0.09030633246524075
3.1323160202881963,3.2512268728641867,3.0741986734329716
3.1171160253632766,2.2765880055477212,3.7466251164679525
3.1019160304383564,3.502270217476004,2.33873225136346
3.0943160329758963,3.2512268728641867,2.8430520836396966
3.071516040588516,3.6351755175646128,2.6539321465361074
3.0487160482011366,2.9411145059907655,3.9567583799163843
3.0487160482011366,3.871451606611029,2.212652293294401
3.0107160608888357,3.9600551400034343,2.5068388621222057
3.003116063426376,2.320889772243924,3.641558484743737
2.9727160735765357,2.837743717032959,3.6835851374334236
2.965116076114076,2.1436827054591125,1.897452398121754
2.965116076114076,2.512864094594137,3.1372386524675004
2.9499160811891554,3.29552863956039,1.6242791556387923
2.9499160811891554,3.9452878844380335,1.8764390717769106
2.9423160837266957,2.1141481943283105,2.464812209432519
2.927116088801776,2.527631350159538,3.6835851374334236
2.8967160989519356,5.628755018893746,0.09030633246524075
2.8967160989519356,4.166796717919048,1.456172544880047
2.8663161091020957,4.816555962796691,0.04827967977555437
2.8587161116396356,3.5613392397376074,2.212652293294401
2.8587161116396356,3.4579684507798008,2.7169721255706376
2.843516116714715,1.8335703385856919,3.7466251164679525
2.8359161192522553,3.4579684507798008,2.2546789459840872
2.8207161243273347,1.7301995496278846,2.0235323561908123
2.813116126864875,3.1773905950371817,1.8764390717769106
2.805516129402415,3.384132172952796,2.2546789459840872
2.7903161344774947,-0.39628525178985835,4.566144843916836
2.7827161370150346,3.6204082619992115,1.7083324610181652
2.775116139552575,2.453795072332533,3.305345263226246
2.767516142090115,3.3545976618219937,2.33873225136346
2.7523161471651947,2.0255446609359047,3.158251978812344
2.7447161497027346,2.7048384169443502,0.7627327755002222
2.737116152240275,2.5719331168557407,1.981505703501126
2.699116164927974,3.1626233394717804,2.1496123142598718
2.6763161725405946,3.8862188621764293,1.8764390717769106
2.6687161750781345,2.7639074392059544,2.296705598673774
2.6687161750781345,1.6120615051046765,-0.45604015250068175
2.661116177615674,1.5382252272776717,3.767638442812795
2.661116177615674,3.1626233394717804,2.3177189250186174
2.661116177615674,0.8146297045730231,5.616811161158995
2.6535161801532143,3.074019806079375,1.6663058083284787
2.6535161801532143,0.6078881266574092,4.902358065434327
2.6459161826907542,0.7555606823114192,4.377024906813247
2.6383161852282946,1.346250904927459,3.368385242260776
2.6383161852282946,2.7786746947713548,2.6329188201912648
2.6155161928409143,2.453795072332533,1.7293457873630083
2.6003161979159937,4.417840062530865,-0.01476029925897515
2.585116202991074,5.407246185412732,-0.45604015250068175
2.5623162106036936,3.2512268728641867,2.7379854519154803
2.554716213141234,1.080440304750241,4.0618250116406
2.547116215678774,2.882045483729162,-0.371986847121309
2.5319162207538537,3.384132172952796,1.7083324610181652
2.5319162207538537,2.926347250425365,2.212652293294401
2.5319162207538537,2.5867003724211424,2.6329188201912648
2.5319162207538537,1.5234579717122705,3.5364918530195206
2.5319162207538537,1.9369411275434987,2.7169721255706376
2.5243162232913936,1.1247420714464438,4.12486499067513
2.4711162410541734,3.3988994285181966,1.3721192395006743
2.4711162410541734,0.962302260227033,4.019798358950913
2.4635162435917133,1.2133456048388498,3.8937184008818546
2.4559162461292536,1.7154322940624838,3.0952119997778142
2.4559162461292536,2.453795072332533,1.981505703501126
2.448316248666793,2.631002139117345,1.9184657244665966
2.448316248666793,0.7850951934422211,3.242305284191717
2.417916258816953,2.542398605724939,2.3807589040531467
2.417916258816953,2.837743717032959,2.002519029845969
2.410316261354493,0.4602155710033993,0.5525995120517905
2.402716263892033,1.1690438381426467,3.998785032606071
2.402716263892033,3.1330888283409792,0.9308393862589677
2.395116266429573,0.8293969601384241,3.6205451583988935
2.395116266429573,1.7154322940624838,2.906092062674226
2.379916271504653,-0.3076817183974524,3.515478526674678
2.3723162740421926,2.6014676279865427,1.897452398121754
2.364716276579733,2.084613683197509,2.548865514811892
2.364716276579733,0.7260261711806171,2.822038757294853
2.3419162841923526,1.449621693885266,3.116225326122658
2.3343162867298926,1.0066040269232361,3.557505179364364
2.3115162943425123,3.0001835282523697,1.6663058083284787
2.3115162943425123,2.453795072332533,2.822038757294853
2.2887163019551324,1.4791562050160678,3.7466251164679525
2.2735163070302122,2.3356570278093254,1.3511059131558312
2.2735163070302122,2.3061225166785233,2.8640654099845393
2.2735163070302122,1.4200871827544639,3.0741986734329716
2.2659163095677526,0.3125430153493893,4.755264781020425
2.2431163171803723,2.6014676279865427,2.0235323561908123
2.235516319717912,1.7892685718894885,2.8850787363293833
2.227916322255452,1.8926393608472953,2.086572335225342
2.227916322255452,3.1921578506025825,1.2460392814316152
2.2203163247929925,2.527631350159538,1.8344124190872242
2.212716327330532,-0.4701215296168633,-0.45604015250068175
2.2051163298680723,2.527631350159538,1.2880659341213014
2.2051163298680723,2.882045483729162,1.5612391766042628
2.2051163298680723,0.3420775264801913,4.692224801985896
2.1975163324056117,2.3061225166785233,2.1075856615701856
2.1975163324056117,2.439027816767132,2.002519029845969
2.189916334943152,2.9706490171215676,0.9518527126038109
2.182316337480692,1.449621693885266,2.8010254309500104
2.182316337480692,2.675303905813548,1.6873191346733218
2.174716340018232,1.8188030830202906,2.6749454728809514
2.144316350168392,1.7597340607586864,2.485825535777362
2.144316350168392,1.2724146271004537,3.2633186105365595
2.1367163527059314,2.26182074998232,1.9184657244665966
2.1291163552434718,0.5045173376996022,4.566144843916836
2.1215163577810117,3.384132172952796,0.5736128383966337
2.1139163603185516,2.808209205902157,1.4351592185352038
2.1139163603185516,2.5719331168557407,1.4981991975697335
2.106316362856092,3.664710028695415,0.34246624860335884
2.106316362856092,0.32731027091479026,4.503104864882307
2.106316362856092,1.3757854160582608,2.5278521884670484
2.0987163653936314,2.7048384169443502,1.5402258502594195
2.0987163653936314,2.631002139117345,1.6663058083284787
2.0911163679311717,2.5571658612903403,1.6663058083284787
2.0835163704687116,2.5571658612903403,1.6663058083284787
2.0759163730062515,0.32731027091479026,3.305345263226246
2.0683163755437914,3.0001835282523697,1.0359060179831834
2.0683163755437914,1.7449668051932858,2.212652293294401
2.0531163806188713,1.1247420714464438,3.8937184008818546
2.0455163831564116,1.06567304918484,2.4017722303979903
2.0455163831564116,2.0403119165013055,2.065559008880499
2.037916385693951,0.13533594856457742,4.334998254123561
2.0303163882314914,2.1584499610245134,1.7503591137078516
2.0303163882314914,1.7597340607586864,2.6329188201912648
2.0303163882314914,0.6521898933536122,3.72561179012311
2.0227163907690313,2.468562327897934,1.6873191346733218
2.015116393306571,2.616234883551944,1.4771858712248902
1.9999163983816513,0.7555606823114192,3.116225326122658
1.984716403456731,1.5972942495392757,2.2546789459840872
1.9771164059942707,1.6268287606700778,2.464812209432519
1.9695164085318109,1.5234579717122705,1.456172544880047
1.9695164085318109,2.3947260500709295,1.7503591137078516
1.9619164110693508,2.26182074998232,1.8764390717769106
1.9467164161444306,1.6711305273662804,2.2336656196392446
1.9467164161444306,3.3102958951257904,0.23739961687914296
1.9391164186819707,2.2470534944169196,1.7503591137078516
1.9315164212195106,0.3420775264801913,2.8430520836396966
1.9239164237570507,0.7703279378768201,3.998785032606071
1.9239164237570507,1.449621693885266,1.8764390717769106
1.9163164262945909,2.911579994859964,0.1743596378446134
1.9087164288321306,0.5192845932650032,3.0531853470881276
1.9087164288321306,2.2765880055477212,1.6452924819836354
1.8935164339072106,1.1985783492734488,1.4141458921903607
1.8707164415198305,1.6415960162354786,1.6452924819836354
1.8707164415198305,2.084613683197509,1.897452398121754
1.8707164415198305,1.449621693885266,0.7837461018450653
1.8631164440573704,2.631002139117345,1.1409726497073993
1.8631164440573704,1.3314836493620579,2.2546789459840872
1.8631164440573704,2.498096839028736,0.720706122810536
1.8479164491324502,2.291355261113122,-0.11982693098319099
1.8403164516699904,0.4602155710033993,-0.45604015250068175
1.8327164542075303,1.9664756386743005,2.1706256406047144
1.8327164542075303,1.021371282488637,1.8344124190872242
1.8251164567450704,1.2428801159696519,2.822038757294853
1.81751645928261,0.2682412486531864,0.5946261647414769
1.81751645928261,1.7006650384970825,1.7083324610181652
1.81751645928261,0.7850951934422211,1.6452924819836354
1.8099164618201502,1.9517083831088993,1.3300925868109879
1.8099164618201502,1.5234579717122705,1.6663058083284787
1.8099164618201502,0.7555606823114192,1.5192125239145764
1.8099164618201502,2.3947260500709295,1.2460392814316152
1.80231646435769,2.660536650248147,0.13233298515492714
1.7947164668952302,3.1478560839063796,-0.11982693098319099
1.78711646943277,1.9960101498051026,2.086572335225342
1.77951647197031,2.1141481943283105,1.582252502949106
1.7719164745078497,0.2091722263915824,1.6873191346733218
1.7719164745078497,0.9327677490962311,3.368385242260776
1.7719164745078497,2.2470534944169196,1.3931325658455174
1.7719164745078497,2.0403119165013055,1.6663058083284787
1.7643164770453899,2.2765880055477212,1.3090792604661448
1.7643164770453899,2.320889772243924,1.3090792604661448
1.7567164795829298,1.36101816049286,2.086572335225342
1.7567164795829298,2.320889772243924,1.204012628741929
1.7491164821204699,2.1879844721553154,1.7293457873630083
1.7415164846580096,0.3568447820455923,3.431425221295305
1.7415164846580096,1.5234579717122705,1.7713724400526947
1.7339164871955497,1.4939234605814684,2.3177189250186174
1.7339164871955497,2.468562327897934,0.8677994072244382
1.7339164871955497,3.29552863956039,-0.03577362560381828
1.7339164871955497,1.1542765825772459,-0.45604015250068175
1.7263164897330898,1.9221738719780972,2.0235323561908123
1.7263164897330898,-0.36675074065905633,2.1916389669495584
1.7263164897330898,1.464388949450667,1.3511059131558312
1.7035164973457095,1.7892685718894885,1.6663058083284787
1.7035164973457095,0.947535004661632,2.548865514811892
1.7035164973457095,0.991836771357835,2.422785556742833
1.7035164973457095,1.464388949450667,1.960492377156283
1.6959164998832497,2.1732172165899146,1.2250259550867721
1.6959164998832497,1.4200871827544639,1.8554257454320675
1.6883165024207896,2.7343729280751523,0.6156394910863201
1.6883165024207896,2.512864094594137,1.1619859760522426
1.6883165024207896,2.1436827054591125,1.0148926916383403
1.6807165049583297,2.0550791720667068,0.9728660389486541
1.6731165074958694,1.7449668051932858,-0.371986847121309
1.6731165074958694,2.232286238851518,1.1619859760522426
1.6655165100334095,2.1584499610245134,1.204012628741929
1.6579165125709494,1.7301995496278846,1.9394790508114397
1.6579165125709494,-0.4258197629206603,2.1496123142598718
1.6503165151084895,2.0403119165013055,1.3511059131558312
1.6503165151084895,0.91800049353083,0.21638629053429978
1.6503165151084895,1.5382252272776717,1.897452398121754
1.6503165151084895,1.685897782931682,1.897452398121754
1.6503165151084895,0.7260261711806171,1.7293457873630083
1.6275165227211092,3.1921578506025825,-0.14084025732803418
1.6275165227211092,2.542398605724939,0.8677994072244382
1.6199165252586494,1.036138538054038,2.296705598673774
1.612316527796189,2.3799587945055283,0.6576661437760064
1.6047165303337292,3.1773905950371817,-0.2669202153970932
1.6047165303337292,1.8926393608472953,1.3300925868109879
1.597116532871269,2.350424283374726,0.9518527126038109
1.597116532871269,2.2175189832861175,0.6996927964656928
1.5895165354088092,1.346250904927459,1.7293457873630083
1.574316540483889,1.346250904927459,1.6032658292939492
1.574316540483889,2.690071161378949,0.006253027085868042
1.566716543021429,1.9369411275434987,1.0989459970177131
1.566716543021429,1.0066040269232361,2.128598987915028
1.566716543021429,1.449621693885266,1.9184657244665966
1.566716543021429,0.7703279378768201,2.548865514811892
1.566716543021429,1.6711305273662804,1.2250259550867721
1.559116545558969,1.5382252272776717,1.897452398121754
1.559116545558969,1.5972942495392757,1.3511059131558312
1.559116545558969,2.0255446609359047,1.1619859760522426
1.5515165480965087,1.5972942495392757,-0.3089468680867795
1.5515165480965087,1.3019491382312558,1.9394790508114397
1.5439165506340489,1.2281128604042508,1.582252502949106
1.5287165557091287,1.2428801159696519,2.044545682535656
1.5059165633217488,2.0403119165013055,0.6366528174311633
1.5059165633217488,0.91800049353083,0.5525995120517905
1.5059165633217488,1.7006650384970825,1.4771858712248902
1.5059165633217488,1.6563632718008798,1.4771858712248902
1.4983165658592885,3.0297180393831717,-0.22489356270740685
1.4983165658592885,2.1879844721553154,0.8888127335692814
1.4983165658592885,0.7703279378768201,2.33873225136346
1.4983165658592885,2.9706490171215676,-0.2038802363625637
1.4907165683968286,1.2724146271004537,1.8764390717769106
1.4831165709343685,1.8631048497164933,0.6156394910863201
1.4831165709343685,-0.13047465161264044,2.464812209432519
1.4831165709343685,1.6415960162354786,1.4771858712248902
1.4831165709343685,1.5825269939738744,1.8344124190872242
1.4755165734719087,2.3947260500709295,0.7627327755002222
1.4755165734719087,2.084613683197509,0.8677994072244382
1.4679165760094484,0.09103418186837442,3.851691748192168
1.4679165760094484,1.1542765825772459,1.8764390717769106
1.4679165760094484,0.47498282656880014,2.485825535777362
1.4679165760094484,0.7260261711806171,1.8764390717769106
1.4527165810845284,0.6078881266574092,1.0779326706728698
1.4527165810845284,2.40949330563633,0.5315861857069473
1.4527165810845284,1.6268287606700778,1.4981991975697335
1.4451165836220685,2.631002139117345,-0.2038802363625637
1.4451165836220685,1.7301995496278846,1.2250259550867721
1.4451165836220685,2.867278228163761,-0.1618535836728773
1.4451165836220685,0.32731027091479026,3.305345263226246
1.4375165861596082,1.7597340607586864,1.2250259550867721
1.4375165861596082,0.7850951934422211,2.1075856615701856
1.4299165886971483,1.9664756386743005,0.46854620667241786
1.4223165912346882,2.453795072332533,-0.01476029925897515
1.4147165937722284,1.0066040269232361,1.7503591137078516
1.4147165937722284,0.16487045969537936,2.9691320417087548
1.4147165937722284,0.37161203761099326,1.2670526077764583
1.4147165937722284,1.5234579717122705,1.3931325658455174
1.407116596309768,1.7154322940624838,1.2460392814316152
1.407116596309768,2.616234883551944,-0.28793354174193636
1.407116596309768,0.002430648475968463,0.11131965881008395
1.3995165988473082,1.9664756386743005,0.7837461018450653
1.3995165988473082,2.5719331168557407,0.006253027085868042
1.3995165988473082,2.0550791720667068,0.6996927964656928
1.3843166039223882,1.2428801159696519,0.741719449155379
1.3843166039223882,0.4011465487417953,2.1075856615701856
1.3767166064599279,2.719605672509751,-0.2038802363625637
1.369116608997468,1.1247420714464438,1.897452398121754
1.369116608997468,-0.16000916274344243,3.0111586943984414
1.369116608997468,2.5571658612903403,-0.05678695194866147
1.369116608997468,1.6415960162354786,1.2880659341213014
1.353916614072548,1.0952075603156421,1.3300925868109879
1.353916614072548,2.837743717032959,-0.41401349981099544
1.3463166166100882,2.1289154498937113,0.6366528174311633
1.3387166191476279,1.6268287606700778,1.1619859760522426
1.3387166191476279,0.9770695157924341,1.2460392814316152
1.331116621685168,1.1247420714464438,0.3004395959136724
1.331116621685168,1.4939234605814684,1.3090792604661448
1.331116621685168,2.3061225166785233,0.23739961687914296
1.331116621685168,2.0107774053705034,0.44753288032757466
1.331116621685168,0.7260261711806171,1.7293457873630083
1.3235166242227077,1.1542765825772459,1.3090792604661448
1.3159166267602478,1.6268287606700778,0.6786794701208496
1.3159166267602478,0.8293969601384241,-0.2038802363625637
1.3159166267602478,1.7597340607586864,0.6576661437760064
1.3007166318353278,1.036138538054038,2.044545682535656
1.3007166318353278,1.346250904927459,1.4981991975697335
1.2931166343728675,1.6120615051046765,1.0989459970177131
1.2931166343728675,2.527631350159538,-0.28793354174193636
1.2931166343728675,1.7597340607586864,0.8047594281899085
1.2931166343728675,0.7407934267460181,1.582252502949106
1.2855166369104076,1.8631048497164933,0.006253027085868042
1.2855166369104076,-0.11570739604723951,2.002519029845969
1.2855166369104076,2.512864094594137,0.09030633246524075
1.2855166369104076,0.47498282656880014,-0.45604015250068175
1.2779166394479475,1.5825269939738744,1.0148926916383403
1.2627166445230273,1.9221738719780972,0.8257727545347517
1.2627166445230273,2.468562327897934,-0.14084025732803418
1.2551166470605675,1.6415960162354786,0.9938793652934971
1.2551166470605675,2.8229764614675577,-0.41401349981099544
1.2551166470605675,0.873698726834627,1.813399092742381
1.2551166470605675,2.675303905813548,-0.4350268261558386
1.2551166470605675,1.3019491382312558,1.3511059131558312
1.2551166470605675,2.0255446609359047,0.489559533017261
1.2551166470605675,2.453795072332533,-0.1828669100177205
1.2399166521356475,1.9369411275434987,0.489559533017261
1.2399166521356475,2.0107774053705034,0.44753288032757466
1.2323166546731872,0.8146297045730231,-0.45604015250068175
1.2323166546731872,1.1542765825772459,0.6996927964656928
1.2323166546731872,1.685897782931682,0.8257727545347517
1.2323166546731872,1.050905793619439,1.0148926916383403
1.2323166546731872,2.3356570278093254,-0.14084025732803418
1.2323166546731872,1.4939234605814684,1.0569193443280267
1.2095166622858073,0.711258915615216,1.7713724400526947
1.2095166622858073,1.7892685718894885,0.8888127335692814
1.2095166622858073,0.873698726834627,1.7923857663975378
1.201916664823347,1.1099748158810432,0.4055062276378883
1.1943166673608872,1.036138538054038,1.2250259550867721
1.1943166673608872,0.962302260227033,1.4351592185352038
1.186716669898427,1.4939234605814684,1.2250259550867721
1.186716669898427,-0.1009401404818385,2.212652293294401
1.186716669898427,0.01719790404136947,-0.3089468680867795
1.186716669898427,1.036138538054038,1.6242791556387923
1.186716669898427,1.3314836493620579,1.2460392814316152
1.186716669898427,0.8441642157038249,0.6576661437760064
1.1791166724359672,1.050905793619439,1.0779326706728698
1.1791166724359672,1.257647371535053,-0.24590688905225003
1.1715166749735069,0.7850951934422211,1.0779326706728698
1.1715166749735069,1.434854438319865,0.8047594281899085
1.1715166749735069,0.3420775264801913,2.1706256406047144
1.163916677511047,1.346250904927459,1.1619859760522426
1.163916677511047,0.37161203761099326,0.46854620667241786
1.163916677511047,1.6415960162354786,0.06929300612039756
1.163916677511047,2.3061225166785233,-0.14084025732803418
1.163916677511047,1.2724146271004537,0.8677994072244382
1.1563166800485871,1.5234579717122705,0.6576661437760064
1.1563166800485871,1.2133456048388498,1.0359060179831834
1.1563166800485871,1.0066040269232361,1.456172544880047
1.1563166800485871,1.1838110937080477,1.3090792604661448
1.1563166800485871,1.3019491382312558,0.846786080879595
1.148716682586127,1.36101816049286,1.2880659341213014
1.148716682586127,0.2091722263915824,0.5946261647414769
1.148716682586127,2.3799587945055283,-0.3299601944316227
1.148716682586127,1.0066040269232361,1.0569193443280267
1.1411166851236672,0.7555606823114192,1.7083324610181652
1.1411166851236672,0.4159138043071963,0.3844929012930452
1.1411166851236672,1.2871818826658548,1.204012628741929
1.1335166876612068,0.2682412486531864,2.044545682535656
1.1335166876612068,0.947535004661632,1.3300925868109879
1.125916690198747,2.4242605612017307,-0.41401349981099544
1.125916690198747,1.2428801159696519,1.204012628741929
1.125916690198747,2.084613683197509,0.04827967977555437
1.125916690198747,0.9770695157924341,1.5612391766042628
1.125916690198747,1.5234579717122705,0.7837461018450653
1.125916690198747,1.5972942495392757,0.6786794701208496
1.1183166927362866,1.9369411275434987,0.46854620667241786
1.1183166927362866,1.7301995496278846,0.06929300612039756
1.1183166927362866,-0.041871118220234475,1.5612391766042628
1.1107166952738268,1.1838110937080477,1.1619859760522426
1.1107166952738268,2.291355261113122,-0.03577362560381828
1.1107166952738268,0.3420775264801913,2.5278521884670484
1.0955167003489068,1.36101816049286,0.9728660389486541
1.0955167003489068,1.346250904927459,0.9518527126038109
1.0955167003489068,1.2724146271004537,1.2880659341213014
1.0955167003489068,1.9221738719780972,0.1743596378446134
1.0955167003489068,1.3167163937966568,0.9518527126038109
1.0879167028864465,1.346250904927459,-0.39300017346615224
1.0803167054239866,0.6521898933536122,1.3300925868109879
1.0803167054239866,0.32731027091479026,1.7503591137078516
1.0727167079615265,0.22393948195698338,1.6873191346733218
1.0727167079615265,0.991836771357835,1.2460392814316152
1.0727167079615265,0.666957148919013,0.3214529222585156
1.0651167104990666,1.6563632718008798,0.5105728593621043
1.0651167104990666,1.4791562050160678,0.8257727545347517
1.0575167130366063,1.8483375941510927,0.09030633246524075
1.0575167130366063,1.9369411275434987,0.1953729641894566
1.0575167130366063,0.3863792931763943,-0.01476029925897515
1.0575167130366063,1.5825269939738744,0.1953729641894566
1.0499167155741465,0.8441642157038249,-0.3089468680867795
1.0499167155741465,0.3863792931763943,-0.35097352077646593
1.0499167155741465,0.5045173376996022,1.5192125239145764
1.0499167155741465,1.8631048497164933,0.1953729641894566
1.0423167181116864,1.2281128604042508,0.8047594281899085
1.0423167181116864,0.91800049353083,0.8677994072244382
1.0423167181116864,2.1732172165899146,-0.2038802363625637
1.0423167181116864,0.873698726834627,0.9518527126038109
1.0347167206492265,1.1690438381426467,0.8888127335692814
1.0347167206492265,2.069846427632107,0.21638629053429978
1.0347167206492265,1.0952075603156421,1.0359060179831834
1.0347167206492265,0.7703279378768201,-0.371986847121309
1.0347167206492265,0.8884659824000279,0.23739961687914296
1.0347167206492265,1.4200871827544639,0.720706122810536
1.0347167206492265,1.5382252272776717,0.5736128383966337
1.0347167206492265,0.7555606823114192,0.46854620667241786
1.0271167231867662,2.069846427632107,-0.2038802363625637
1.0271167231867662,0.8146297045730231,1.4981991975697335
1.0271167231867662,1.449621693885266,0.6366528174311633
1.0271167231867662,-0.012336607089432542,2.4437988830876756
1.0195167257243063,1.6415960162354786,0.363479574948202
1.0195167257243063,0.13533594856457742,0.4055062276378883
